measure,location,sex,age,metric,year,val,upper,lower
Life expectancy,Isle of Wight,Male,55 to 59,Years,1994,22.81590062,23.36691944,22.25689791
Life expectancy,Isle of Wight,Female,55 to 59,Years,1994,27.13627461,27.72686862,26.53468623
Life expectancy,Isle of Wight,Both,55 to 59,Years,1994,25.10086149,25.52139909,24.66413796
Life expectancy,Isle of Wight,Male,60 to 64,Years,1994,18.71494334,19.21586705,18.21053315
Life expectancy,Isle of Wight,Female,60 to 64,Years,1994,22.77709902,23.32312027,22.22292546
Life expectancy,Isle of Wight,Both,60 to 64,Years,1994,20.88934781,21.27471072,20.49211373
Life expectancy,Isle of Wight,Male,65 to 69,Years,1994,14.98362584,15.42513817,14.54352346
Life expectancy,Isle of Wight,Female,65 to 69,Years,1994,18.66042874,19.15385581,18.16139707
Life expectancy,Isle of Wight,Both,65 to 69,Years,1994,16.98546349,17.32891127,16.63191041
Life expectancy,Isle of Wight,Male,70 to 74,Years,1994,11.68267254,12.0562246,11.31399893
Life expectancy,Isle of Wight,Female,70 to 74,Years,1994,14.85835687,15.29452442,14.41960925
Life expectancy,Isle of Wight,Both,70 to 74,Years,1994,13.46411213,13.752109,13.15974469
Life expectancy,Isle of Wight,Male,75 to 79,Years,1994,9.12959127,9.418909079,8.846496781
Life expectancy,Isle of Wight,Female,75 to 79,Years,1994,11.65163961,12.01182942,11.29046474
Life expectancy,Isle of Wight,Both,75 to 79,Years,1994,10.6099052,10.84485544,10.36311679
Life expectancy,Isle of Wight,Male,<1 year,Years,1994,74.79116726,75.47224659,74.10551533
Life expectancy,Isle of Wight,Female,<1 year,Years,1994,79.98478483,80.69141023,79.26706337
Life expectancy,Isle of Wight,Both,<1 year,Years,1994,77.47183584,77.99471994,76.93549746
Life expectancy,Isle of Wight,Male,80 to 84,Years,1994,6.599483385,6.814101037,6.391384245
Life expectancy,Isle of Wight,Female,80 to 84,Years,1994,8.516027803,8.806610645,8.226583972
Life expectancy,Isle of Wight,Both,80 to 84,Years,1994,7.780398813,7.965797497,7.579578963
Life expectancy,Isle of Wight,Male,85 to 89,Years,1994,4.871664389,5.017161834,4.730299559
Life expectancy,Isle of Wight,Female,85 to 89,Years,1994,6.111929613,6.33683729,5.888311294
Life expectancy,Isle of Wight,Both,85 to 89,Years,1994,5.696868138,5.841672349,5.53280491
Life expectancy,Isle of Wight,Male,90 to 94,Years,1994,3.466963827,3.564406481,3.373386378
Life expectancy,Isle of Wight,Female,90 to 94,Years,1994,4.233446002,4.38578193,4.082718961
Life expectancy,Isle of Wight,Both,90 to 94,Years,1994,4.037988831,4.147156806,3.917535653
Life expectancy,Milton Keynes,Male,1 to 4,Years,1994,74.89292598,75.49886655,74.29156371
Life expectancy,Milton Keynes,Female,1 to 4,Years,1994,78.98620669,79.56782353,78.39678483
Life expectancy,Milton Keynes,Both,1 to 4,Years,1994,77.03637867,77.49017591,76.592536
Life expectancy,Milton Keynes,Male,5 to 9,Years,1994,70.96527532,71.56064422,70.37270715
Life expectancy,Milton Keynes,Female,5 to 9,Years,1994,75.0842099,75.66558458,74.49289065
Life expectancy,Milton Keynes,Both,5 to 9,Years,1994,73.12106866,73.57479883,72.67629216
Life expectancy,Milton Keynes,Male,10 to 14,Years,1994,66.01523004,66.61012634,65.42286603
Life expectancy,Milton Keynes,Female,10 to 14,Years,1994,70.12913903,70.71128564,69.53817942
Life expectancy,Milton Keynes,Both,10 to 14,Years,1994,68.16886497,68.62095771,67.7255606
Life expectancy,Milton Keynes,Male,15 to 19,Years,1994,61.07305929,61.66613027,60.48226679
Life expectancy,Milton Keynes,Female,15 to 19,Years,1994,65.17233321,65.75352861,64.58291932
Life expectancy,Milton Keynes,Both,15 to 19,Years,1994,63.22004251,63.67006749,62.77663446
Life expectancy,Milton Keynes,Male,20 to 24,Years,1994,56.22558847,56.8113459,55.64268841
Life expectancy,Milton Keynes,Female,20 to 24,Years,1994,60.25089235,60.82910226,59.66459824
Life expectancy,Milton Keynes,Both,20 to 24,Years,1994,58.33795049,58.78274372,57.89884857
Life expectancy,Milton Keynes,Male,25 to 29,Years,1994,51.44068056,52.01739867,50.86748781
Life expectancy,Milton Keynes,Female,25 to 29,Years,1994,55.3313735,55.90466529,54.75057473
Life expectancy,Milton Keynes,Both,25 to 29,Years,1994,53.48607925,53.92523864,53.05313984
Life expectancy,Milton Keynes,Male,30 to 34,Years,1994,46.64775526,47.21844155,46.08089222
Life expectancy,Milton Keynes,Female,30 to 34,Years,1994,50.42992137,50.99646978,49.85645848
Life expectancy,Milton Keynes,Both,30 to 34,Years,1994,48.63968052,49.07358451,48.21165752
Life expectancy,Milton Keynes,Male,35 to 39,Years,1994,41.85374975,42.41824335,41.29316204
Life expectancy,Milton Keynes,Female,35 to 39,Years,1994,45.55108768,46.1095649,44.98600202
Life expectancy,Milton Keynes,Both,35 to 39,Years,1994,43.80582485,44.23400862,43.38300259
Life expectancy,Milton Keynes,Male,40 to 44,Years,1994,37.08248646,37.63839695,36.53042753
Life expectancy,Milton Keynes,Female,40 to 44,Years,1994,40.72004856,41.26733019,40.16623294
Life expectancy,Milton Keynes,Both,40 to 44,Years,1994,39.00632612,39.42691207,38.59038939
Life expectancy,Milton Keynes,Male,45 to 49,Years,1994,32.38143691,32.92397207,31.84279996
Life expectancy,Milton Keynes,Female,45 to 49,Years,1994,35.97121591,36.50278903,35.43360892
Life expectancy,Milton Keynes,Both,45 to 49,Years,1994,34.28441074,34.69381312,33.87927031
Life expectancy,Milton Keynes,Male,50 to 54,Years,1994,27.77955423,28.30153794,27.26177863
Life expectancy,Milton Keynes,Female,50 to 54,Years,1994,31.31753803,31.82765965,30.80202068
Life expectancy,Milton Keynes,Both,50 to 54,Years,1994,29.6615978,30.05497541,29.2729897
Life expectancy,Milton Keynes,Male,55 to 59,Years,1994,23.36727293,23.85911291,22.88064497
Life expectancy,Milton Keynes,Female,55 to 59,Years,1994,26.80537975,27.28657866,26.31971843
Life expectancy,Milton Keynes,Both,55 to 59,Years,1994,25.21175339,25.58275882,24.84813329
Life expectancy,Milton Keynes,Male,60 to 64,Years,1994,19.21693282,19.66715409,18.77452034
Life expectancy,Milton Keynes,Female,60 to 64,Years,1994,22.47176824,22.91723195,22.02347863
Life expectancy,Milton Keynes,Both,60 to 64,Years,1994,20.98921269,21.33449008,20.658851
Life expectancy,Milton Keynes,Male,65 to 69,Years,1994,15.42632764,15.82515163,15.03739979
Life expectancy,Milton Keynes,Female,65 to 69,Years,1994,18.38516288,18.78945587,17.98106567
Life expectancy,Milton Keynes,Both,65 to 69,Years,1994,17.07429349,17.38356132,16.77658179
Life expectancy,Milton Keynes,Male,70 to 74,Years,1994,12.05772931,12.39657386,11.73067698
Life expectancy,Milton Keynes,Female,70 to 74,Years,1994,14.61572936,14.97372947,14.26051665
Life expectancy,Milton Keynes,Both,70 to 74,Years,1994,13.52757604,13.79212436,13.26816911
Life expectancy,Milton Keynes,Male,75 to 79,Years,1994,9.421003123,9.68597619,9.167902573
Life expectancy,Milton Keynes,Female,75 to 79,Years,1994,11.45191617,11.74908593,11.16017669
Life expectancy,Milton Keynes,Both,75 to 79,Years,1994,10.64756546,10.86752031,10.4426504
Life expectancy,Milton Keynes,Male,<1 year,Years,1994,75.36206276,75.96294526,74.76352244
Life expectancy,Milton Keynes,Female,<1 year,Years,1994,79.51495223,80.08879598,78.91245944
Life expectancy,Milton Keynes,Both,<1 year,Years,1994,77.53209298,78.00195296,77.07563768
Life expectancy,Milton Keynes,Male,80 to 84,Years,1994,6.817209226,7.015775746,6.630870462
Life expectancy,Milton Keynes,Female,80 to 84,Years,1994,8.356525619,8.596363933,8.123602759
Life expectancy,Milton Keynes,Both,80 to 84,Years,1994,7.806099147,7.981056343,7.639413841
Life expectancy,Milton Keynes,Male,85 to 89,Years,1994,5.017650917,5.152699862,4.892096496
Life expectancy,Milton Keynes,Female,85 to 89,Years,1994,5.986853736,6.173294133,5.806565365
Life expectancy,Milton Keynes,Both,85 to 89,Years,1994,5.677848856,5.817647437,5.550788088
Life expectancy,Milton Keynes,Male,90 to 94,Years,1994,3.565965233,3.656917944,3.481824849
Life expectancy,Milton Keynes,Female,90 to 94,Years,1994,4.1497925,4.27548102,4.028009586
Life expectancy,Milton Keynes,Both,90 to 94,Years,1994,3.990030371,4.088895337,3.899446968
Life expectancy,Southampton,Male,1 to 4,Years,1994,72.50227567,73.04432653,71.94757335
Life expectancy,Southampton,Female,1 to 4,Years,1994,78.57469185,79.16414691,77.99601775
Life expectancy,Southampton,Both,1 to 4,Years,1994,75.52658806,75.94441424,75.1181221
Life expectancy,Southampton,Male,5 to 9,Years,1994,68.6011435,69.14627172,68.04347452
Life expectancy,Southampton,Female,5 to 9,Years,1994,74.66586145,75.25584116,74.08491721
Life expectancy,Southampton,Both,5 to 9,Years,1994,71.62213793,72.04582458,71.21333083
Life expectancy,Southampton,Male,10 to 14,Years,1994,63.65338813,64.19983723,63.09303542
Life expectancy,Southampton,Female,10 to 14,Years,1994,69.70720429,70.29893234,69.12624242
Life expectancy,Southampton,Both,10 to 14,Years,1994,66.66944607,67.09250093,66.26099827
Life expectancy,Southampton,Male,15 to 19,Years,1994,58.73564654,59.28253122,58.17586198
Life expectancy,Southampton,Female,15 to 19,Years,1994,64.74958243,65.3407353,64.17017919
Life expectancy,Southampton,Both,15 to 19,Years,1994,61.73340864,62.15471601,61.32710031
Life expectancy,Southampton,Male,20 to 24,Years,1994,53.82945385,54.37321801,53.27314976
Life expectancy,Southampton,Female,20 to 24,Years,1994,59.82771416,60.41667515,59.25168087
Life expectancy,Southampton,Both,20 to 24,Years,1994,56.82038018,57.23881825,56.41718451
Life expectancy,Southampton,Male,25 to 29,Years,1994,49.01012955,49.54710936,48.460633
Life expectancy,Southampton,Female,25 to 29,Years,1994,54.91184539,55.49557946,54.34100147
Life expectancy,Southampton,Both,25 to 29,Years,1994,51.9577614,52.37187334,51.55876148
Life expectancy,Southampton,Male,30 to 34,Years,1994,44.2265971,44.7580257,43.68259287
Life expectancy,Southampton,Female,30 to 34,Years,1994,50.01555647,50.59190304,49.45175717
Life expectancy,Southampton,Both,30 to 34,Years,1994,47.12252731,47.53213283,46.72794635
Life expectancy,Southampton,Male,35 to 39,Years,1994,39.45148165,39.97743095,38.91382027
Life expectancy,Southampton,Female,35 to 39,Years,1994,45.14283882,45.7108567,44.58720684
Life expectancy,Southampton,Both,35 to 39,Years,1994,42.30357944,42.7083548,41.91391343
Life expectancy,Southampton,Male,40 to 44,Years,1994,34.77655548,35.29240726,34.25059448
Life expectancy,Southampton,Female,40 to 44,Years,1994,40.32005963,40.87666065,39.77561061
Life expectancy,Southampton,Both,40 to 44,Years,1994,37.56418036,37.96122499,37.18233005
Life expectancy,Southampton,Male,45 to 49,Years,1994,30.26626235,30.76385145,29.76010213
Life expectancy,Southampton,Female,45 to 49,Years,1994,35.58303575,36.12355538,35.05518108
Life expectancy,Southampton,Both,45 to 49,Years,1994,32.95578323,33.34067684,32.58599139
Life expectancy,Southampton,Male,50 to 54,Years,1994,25.78624239,26.26065033,25.30493323
Life expectancy,Southampton,Female,50 to 54,Years,1994,30.94520279,31.46404832,30.44023661
Life expectancy,Southampton,Both,50 to 54,Years,1994,28.40950744,28.77821411,28.05612378
Life expectancy,Southampton,Male,55 to 59,Years,1994,21.50128745,21.94459215,21.05356363
Life expectancy,Southampton,Female,55 to 59,Years,1994,26.45471714,26.94397203,25.98051377
Life expectancy,Southampton,Both,55 to 59,Years,1994,24.04295155,24.38919197,23.71146125
Life expectancy,Southampton,Male,60 to 64,Years,1994,17.63660125,18.03277025,17.23728989
Life expectancy,Southampton,Female,60 to 64,Years,1994,22.14885569,22.60016812,21.71316347
Life expectancy,Southampton,Both,60 to 64,Years,1994,20.00195839,20.31627442,19.70314864
Life expectancy,Southampton,Male,65 to 69,Years,1994,14.20046284,14.54177222,13.85815342
Life expectancy,Southampton,Female,65 to 69,Years,1994,18.09475069,18.50131848,17.70343221
Life expectancy,Southampton,Both,65 to 69,Years,1994,16.30786131,16.58400008,16.04232745
Life expectancy,Southampton,Male,70 to 74,Years,1994,11.09909528,11.38212433,10.81459966
Life expectancy,Southampton,Female,70 to 74,Years,1994,14.3605163,14.71882911,14.01651217
Life expectancy,Southampton,Both,70 to 74,Years,1994,12.94170654,13.18208913,12.71142618
Life expectancy,Southampton,Male,75 to 79,Years,1994,8.723993486,8.937892022,8.507773945
Life expectancy,Southampton,Female,75 to 79,Years,1994,11.24241196,11.53858628,10.96108261
Life expectancy,Southampton,Both,75 to 79,Years,1994,10.22974949,10.42493165,10.04219709
Life expectancy,Southampton,Male,<1 year,Years,1994,73.03575468,73.57904987,72.47751578
Life expectancy,Southampton,Female,<1 year,Years,1994,79.16104357,79.74236608,78.57873192
Life expectancy,Southampton,Both,<1 year,Years,1994,76.08320159,76.51510836,75.6678774
Life expectancy,Southampton,Male,80 to 84,Years,1994,6.252958783,6.40633739,6.097374275
Life expectancy,Southampton,Female,80 to 84,Years,1994,8.18896514,8.427951552,7.963211332
Life expectancy,Southampton,Both,80 to 84,Years,1994,7.478066045,7.633974537,7.328496096
Life expectancy,Southampton,Male,85 to 89,Years,1994,4.581790776,4.683002022,4.480148181
Life expectancy,Southampton,Female,85 to 89,Years,1994,5.857050629,6.042381026,5.682830829
Life expectancy,Southampton,Both,85 to 89,Years,1994,5.460199403,5.583878728,5.341446602
Life expectancy,Southampton,Male,90 to 94,Years,1994,3.255960571,3.321143757,3.191821164
Life expectancy,Southampton,Female,90 to 94,Years,1994,4.061341528,4.186239425,3.944948228
Life expectancy,Southampton,Both,90 to 94,Years,1994,3.876156294,3.968851565,3.788476988
Life expectancy,Slough,Male,1 to 4,Years,1994,72.38915429,73.06868394,71.73754993
Life expectancy,Slough,Female,1 to 4,Years,1994,77.69230595,78.42700145,76.97135328
Life expectancy,Slough,Both,1 to 4,Years,1994,75.01290809,75.54143061,74.5034155
Life expectancy,Slough,Male,5 to 9,Years,1994,68.4844267,69.15974329,67.83457776
Life expectancy,Slough,Female,5 to 9,Years,1994,73.83220943,74.56236795,73.13171863
Life expectancy,Slough,Both,5 to 9,Years,1994,71.12907114,71.64591573,70.61619525
Life expectancy,Slough,Male,10 to 14,Years,1994,63.53119193,64.20623927,62.87791737
Life expectancy,Slough,Female,10 to 14,Years,1994,68.8745653,69.60487602,68.17469736
Life expectancy,Slough,Both,10 to 14,Years,1994,66.173913,66.68896301,65.6618996
Life expectancy,Slough,Male,15 to 19,Years,1994,58.59359935,59.26873082,57.93908868
Life expectancy,Slough,Female,15 to 19,Years,1994,63.9194155,64.64813236,63.2204853
Life expectancy,Slough,Both,15 to 19,Years,1994,61.22837183,61.74081202,60.71811561
Life expectancy,Slough,Male,20 to 24,Years,1994,53.77501875,54.43933023,53.12633297
Life expectancy,Slough,Female,20 to 24,Years,1994,59.00234175,59.72747948,58.3059242
Life expectancy,Slough,Both,20 to 24,Years,1994,56.36405279,56.86851881,55.85996486
Life expectancy,Slough,Male,25 to 29,Years,1994,49.03104659,49.68412082,48.39415693
Life expectancy,Slough,Female,25 to 29,Years,1994,54.09444861,54.81260909,53.40519963
Life expectancy,Slough,Both,25 to 29,Years,1994,51.53859312,52.03523761,51.04163129
Life expectancy,Slough,Male,30 to 34,Years,1994,44.26610345,44.91175291,43.63707272
Life expectancy,Slough,Female,30 to 34,Years,1994,49.20933499,49.91763728,48.52986651
Life expectancy,Slough,Both,30 to 34,Years,1994,46.7162917,47.20708682,46.22594523
Life expectancy,Slough,Male,35 to 39,Years,1994,39.50052882,40.13866258,38.87937885
Life expectancy,Slough,Female,35 to 39,Years,1994,44.34935043,45.0463706,43.68126605
Life expectancy,Slough,Both,35 to 39,Years,1994,41.90820077,42.39267529,41.42474364
Life expectancy,Slough,Male,40 to 44,Years,1994,34.76885905,35.39633041,34.15917134
Life expectancy,Slough,Female,40 to 44,Years,1994,39.5438458,40.22556807,38.89118991
Life expectancy,Slough,Both,40 to 44,Years,1994,37.14480997,37.62032176,36.67037896
Life expectancy,Slough,Male,45 to 49,Years,1994,30.12997365,30.74031757,29.53848528
Life expectancy,Slough,Female,45 to 49,Years,1994,34.83092969,35.4911122,34.19996185
Life expectancy,Slough,Both,45 to 49,Years,1994,32.47619152,32.93784725,32.0157086
Life expectancy,Slough,Male,50 to 54,Years,1994,25.62372141,26.20704776,25.06019434
Life expectancy,Slough,Female,50 to 54,Years,1994,30.22553082,30.85633971,29.62363118
Life expectancy,Slough,Both,50 to 54,Years,1994,27.92939563,28.36997263,27.48951882
Life expectancy,Slough,Male,55 to 59,Years,1994,21.35123958,21.89463055,20.82893886
Life expectancy,Slough,Female,55 to 59,Years,1994,25.7790908,26.37142195,25.21658009
Life expectancy,Slough,Both,55 to 59,Years,1994,23.58710675,23.99649481,23.17680235
Life expectancy,Slough,Male,60 to 64,Years,1994,17.39392217,17.88335543,16.92722718
Life expectancy,Slough,Female,60 to 64,Years,1994,21.52964937,22.07313638,21.01655829
Life expectancy,Slough,Both,60 to 64,Years,1994,19.51799873,19.88374484,19.14600978
Life expectancy,Slough,Male,65 to 69,Years,1994,13.83203502,14.25875888,13.4294156
Life expectancy,Slough,Female,65 to 69,Years,1994,17.5404722,18.02692416,17.08346431
Life expectancy,Slough,Both,65 to 69,Years,1994,15.78293741,16.10610304,15.45475988
Life expectancy,Slough,Male,70 to 74,Years,1994,10.72050265,11.07632643,10.38642906
Life expectancy,Slough,Female,70 to 74,Years,1994,13.87547526,14.30117385,13.47780668
Life expectancy,Slough,Both,70 to 74,Years,1994,12.44830542,12.71594261,12.1628006
Life expectancy,Slough,Male,75 to 79,Years,1994,8.395692492,8.666865731,8.141832763
Life expectancy,Slough,Female,75 to 79,Years,1994,10.84611927,11.19366884,10.52287736
Life expectancy,Slough,Both,75 to 79,Years,1994,9.815125612,10.02097103,9.588179019
Life expectancy,Slough,Male,<1 year,Years,1994,72.92398814,73.60729609,72.24971284
Life expectancy,Slough,Female,<1 year,Years,1994,78.30740735,79.02433992,77.5814888
Life expectancy,Slough,Both,<1 year,Years,1994,75.58409574,76.09431377,75.07179902
Life expectancy,Slough,Male,80 to 84,Years,1994,6.06913059,6.264482,5.886299535
Life expectancy,Slough,Female,80 to 84,Years,1994,7.874597604,8.15079595,7.620425536
Life expectancy,Slough,Both,80 to 84,Years,1994,7.182495197,7.35450151,7.000384519
Life expectancy,Slough,Male,85 to 89,Years,1994,4.516404339,4.646130881,4.393582765
Life expectancy,Slough,Female,85 to 89,Years,1994,5.615937763,5.828404995,5.420551387
Life expectancy,Slough,Both,85 to 89,Years,1994,5.266363409,5.408112935,5.12073822
Life expectancy,Slough,Male,90 to 94,Years,1994,3.235019974,3.318467737,3.155647093
Life expectancy,Slough,Female,90 to 94,Years,1994,3.899842485,4.042704202,3.768480489
Life expectancy,Slough,Both,90 to 94,Years,1994,3.735943324,3.839261747,3.631685998
Life expectancy,South East England,Male,1 to 4,Years,1998,75.90767114,76.10635557,75.70701993
Life expectancy,South East England,Female,1 to 4,Years,1998,80.33813441,80.54623265,80.13017751
Life expectancy,South East England,Both,1 to 4,Years,1998,78.21558412,78.35743858,78.06695078
Life expectancy,South East England,Male,5 to 9,Years,1998,71.97832431,72.1730594,71.77761133
Life expectancy,South East England,Female,5 to 9,Years,1998,76.39841287,76.60551317,76.19030552
Life expectancy,South East England,Both,5 to 9,Years,1998,74.28152709,74.42800207,74.13355723
Life expectancy,South East England,Male,10 to 14,Years,1998,67.0198316,67.21463208,66.81871698
Life expectancy,South East England,Female,10 to 14,Years,1998,71.43960026,71.64593142,71.23172998
Life expectancy,South East England,Both,10 to 14,Years,1998,69.32301371,69.46935102,69.17458056
Life expectancy,South East England,Male,15 to 19,Years,1998,62.06464308,62.26000221,61.86300645
Life expectancy,South East England,Female,15 to 19,Years,1998,66.47485649,66.68045634,66.26752152
Life expectancy,South East England,Both,15 to 19,Years,1998,64.36348619,64.50938521,64.21509153
Life expectancy,South East England,Male,20 to 24,Years,1998,57.22965336,57.42388045,57.03101566
Life expectancy,South East England,Female,20 to 24,Years,1998,61.54970425,61.75381841,61.34354642
Life expectancy,South East England,Both,20 to 24,Years,1998,59.4867709,59.63108747,59.33998996
Life expectancy,South East England,Male,25 to 29,Years,1998,52.44500908,52.63618326,52.24956411
Life expectancy,South East England,Female,25 to 29,Years,1998,56.63520784,56.83721636,56.43115747
Life expectancy,South East England,Both,25 to 29,Years,1998,54.6405351,54.7832718,54.49592107
Life expectancy,South East England,Male,30 to 34,Years,1998,47.65440261,47.8434232,47.46119222
Life expectancy,South East England,Female,30 to 34,Years,1998,51.71462498,51.91440927,51.51283624
Life expectancy,South East England,Both,30 to 34,Years,1998,49.78668707,49.92788969,49.64396746
Life expectancy,South East England,Male,35 to 39,Years,1998,42.86814391,43.05499999,42.67710955
Life expectancy,South East England,Female,35 to 39,Years,1998,46.82322769,47.02022372,46.62430494
Life expectancy,South East England,Both,35 to 39,Years,1998,44.94960927,45.0889231,44.80891616
Life expectancy,South East England,Male,40 to 44,Years,1998,38.08262379,38.26655028,37.89436648
Life expectancy,South East England,Female,40 to 44,Years,1998,41.9713849,42.1646226,41.77622372
Life expectancy,South East England,Both,40 to 44,Years,1998,40.13319901,40.26997793,39.99504237
Life expectancy,South East England,Male,45 to 49,Years,1998,33.37961766,33.55877755,33.19593371
Life expectancy,South East England,Female,45 to 49,Years,1998,37.18246242,37.37064946,36.99219367
Life expectancy,South East England,Both,45 to 49,Years,1998,35.39089704,35.52411961,35.25634529
Life expectancy,South East England,Male,50 to 54,Years,1998,28.77206975,28.9439847,28.59532746
Life expectancy,South East England,Female,50 to 54,Years,1998,32.48715308,32.66829114,32.30407166
Life expectancy,South East England,Both,50 to 54,Years,1998,30.74397491,30.87215561,30.61450675
Life expectancy,South East England,Male,55 to 59,Years,1998,24.31058155,24.4725954,24.14372269
Life expectancy,South East England,Female,55 to 59,Years,1998,27.92397877,28.09529505,27.75094209
Life expectancy,South East England,Both,55 to 59,Years,1998,26.23875183,26.36007179,26.11630181
Life expectancy,South East England,Male,60 to 64,Years,1998,20.06247613,20.2107985,19.90944473
Life expectancy,South East England,Female,60 to 64,Years,1998,23.50986773,23.66865317,23.34965914
Life expectancy,South East England,Both,60 to 64,Years,1998,21.92056054,22.03304471,21.80729534
Life expectancy,South East England,Male,65 to 69,Years,1998,16.15234317,16.28350429,16.01657017
Life expectancy,South East England,Female,65 to 69,Years,1998,19.29586402,19.44000014,19.15009954
Life expectancy,South East England,Both,65 to 69,Years,1998,17.88132181,17.98327918,17.77895333
Life expectancy,South East England,Male,70 to 74,Years,1998,12.62661438,12.73861509,12.51111902
Life expectancy,South East England,Female,70 to 74,Years,1998,15.35260614,15.48060483,15.22306101
Life expectancy,South East England,Both,70 to 74,Years,1998,14.17463472,14.26100611,14.08427229
Life expectancy,South East England,Male,75 to 79,Years,1998,9.603752765,9.692983817,9.511514616
Life expectancy,South East England,Female,75 to 79,Years,1998,11.78344723,11.89236445,11.67292751
Life expectancy,South East England,Both,75 to 79,Years,1998,10.90282998,10.97576625,10.82651336
Life expectancy,South East England,Male,<1 year,Years,1998,76.51305858,76.70728079,76.31523154
Life expectancy,South East England,Female,<1 year,Years,1998,81.01072068,81.2209437,80.79995328
Life expectancy,South East England,Both,<1 year,Years,1998,78.85143855,78.99389769,78.69825696
Life expectancy,South East England,Male,80 to 84,Years,1998,7.246083057,7.311633583,7.178674856
Life expectancy,South East England,Female,80 to 84,Years,1998,8.805497324,8.891668851,8.717771933
Life expectancy,South East England,Both,80 to 84,Years,1998,8.240078808,8.297941235,8.181483245
Life expectancy,South East England,Male,85 to 89,Years,1998,5.035823492,5.080314027,4.989978791
Life expectancy,South East England,Female,85 to 89,Years,1998,6.160103072,6.227221946,6.09156988
Life expectancy,South East England,Both,85 to 89,Years,1998,5.805801308,5.852888593,5.759509098
Life expectancy,South East England,Male,90 to 94,Years,1998,3.75822762,3.791744546,3.724133108
Life expectancy,South East England,Female,90 to 94,Years,1998,4.297272421,4.343339613,4.249728609
Life expectancy,South East England,Both,90 to 94,Years,1998,4.160780277,4.196971367,4.126273871
Life expectancy,England,Male,1 to 4,Years,1998,74.67886088,74.73695735,74.61985549
Life expectancy,England,Female,1 to 4,Years,1998,79.44978365,79.50752128,79.39198745
Life expectancy,England,Both,1 to 4,Years,1998,77.13197348,77.17302226,77.08825408
Life expectancy,England,Male,5 to 9,Years,1998,70.76135116,70.81348553,70.70423028
Life expectancy,England,Female,5 to 9,Years,1998,75.52124543,75.5761552,75.46702217
Life expectancy,England,Both,5 to 9,Years,1998,73.20947323,73.24790418,73.16818334
Life expectancy,England,Male,10 to 14,Years,1998,65.80782881,65.8600032,65.75040527
Life expectancy,England,Female,10 to 14,Years,1998,70.56009524,70.61476539,70.50602518
Life expectancy,England,Both,10 to 14,Years,1998,68.2524865,68.29099011,68.21128239
Life expectancy,England,Male,15 to 19,Years,1998,60.86223592,60.91449917,60.80474769
Life expectancy,England,Female,15 to 19,Years,1998,65.60245741,65.65692301,65.5485689
Life expectancy,England,Both,15 to 19,Years,1998,63.3013994,63.3398533,63.26025205
Life expectancy,England,Male,20 to 24,Years,1998,56.02189273,56.07372182,55.96547907
Life expectancy,England,Female,20 to 24,Years,1998,60.68492427,60.73926065,60.63142869
Life expectancy,England,Both,20 to 24,Years,1998,58.42514698,58.46312892,58.38454723
Life expectancy,England,Male,25 to 29,Years,1998,51.24739152,51.29819866,51.19202769
Life expectancy,England,Female,25 to 29,Years,1998,55.77382844,55.82762904,55.72087978
Life expectancy,England,Both,25 to 29,Years,1998,53.58508059,53.62250463,53.54502819
Life expectancy,England,Male,30 to 34,Years,1998,46.47726488,46.52746865,46.42267879
Life expectancy,England,Female,30 to 34,Years,1998,50.86663812,50.91981734,50.81432335
Life expectancy,England,Both,30 to 34,Years,1998,48.74826505,48.78527277,48.70854827
Life expectancy,England,Male,35 to 39,Years,1998,41.71251805,41.76210782,41.65870557
Life expectancy,England,Female,35 to 39,Years,1998,45.98397164,46.03641269,45.93241655
Life expectancy,England,Both,35 to 39,Years,1998,43.9268501,43.9634127,43.88757044
Life expectancy,England,Male,40 to 44,Years,1998,36.96486575,37.01362051,36.91203615
Life expectancy,England,Female,40 to 44,Years,1998,41.1498477,41.20125718,41.09933032
Life expectancy,England,Both,40 to 44,Years,1998,39.13871146,39.17467734,39.10006905
Life expectancy,England,Male,45 to 49,Years,1998,32.29683818,32.34437606,32.24553743
Life expectancy,England,Female,45 to 49,Years,1998,36.3889803,36.43894625,36.3398912
Life expectancy,England,Both,45 to 49,Years,1998,34.42815557,34.46321209,34.39056112
Life expectancy,England,Male,50 to 54,Years,1998,27.74382449,27.7893981,27.69479312
Life expectancy,England,Female,50 to 54,Years,1998,31.72344806,31.77144629,31.67630604
Life expectancy,England,Both,50 to 54,Years,1998,29.82454125,29.85795537,29.78855755
Life expectancy,England,Male,55 to 59,Years,1998,23.36411342,23.40698118,23.31822757
Life expectancy,England,Female,55 to 59,Years,1998,27.19451258,27.23985653,27.14999828
Life expectancy,England,Both,55 to 59,Years,1998,25.37990167,25.4114412,25.34618905
Life expectancy,England,Male,60 to 64,Years,1998,19.25206642,19.29100832,19.21047909
Life expectancy,England,Female,60 to 64,Years,1998,22.83515298,22.87700032,22.79405292
Life expectancy,England,Both,60 to 64,Years,1998,21.16141534,21.19043331,21.13043453
Life expectancy,England,Male,65 to 69,Years,1998,15.46412261,15.49850334,15.42749072
Life expectancy,England,Female,65 to 69,Years,1998,18.70521505,18.74314498,18.66808676
Life expectancy,England,Both,65 to 69,Years,1998,17.22919716,17.25560906,17.20092561
Life expectancy,England,Male,70 to 74,Years,1998,12.0995121,12.1285023,12.06833578
